#{"t_start": 1745397208.6728308, "env_id": "intersection-v0"}
r,l,t
5.0,5,6580.135984
5.0,5,6580.603234
5.0,5,6580.904488
5.0,5,6581.206908
-3.697041,2,6581.420231
-2.0,3,6581.766759
5.0,5,6582.024312
5.0,5,6582.277275
5.0,5,6582.622152
5.0,5,6582.931447
5.0,5,6583.265124
5.0,5,6583.57787
-3.0,2,6583.788486
-2.468761,3,6584.027362
5.0,5,6584.379238
-2.0,3,6584.505556
5.0,5,6584.763311
5.0,5,6585.039943
5.0,5,6585.354459
-2.0,3,6585.622231
5.0,5,6585.925556
-2.0,3,6586.146096
5.0,5,6586.376374
5.0,5,6586.699952
5.0,5,6587.260069
-2.0,3,6587.476745
2.0,3,6587.676466
-1.0,4,6587.938707
5.0,5,6588.306241
5.0,5,6588.629852
-2.0,3,6588.885466
5.0,5,6589.204567
-2.0,3,6589.446709
5.0,5,6589.714878
2.0,3,6589.91588
5.0,5,6590.158484
5.0,5,6590.452254
5.0,5,6590.760876
2.0,3,6590.943415
5.0,5,6591.3263
-1.702039,4,6591.620385
-1.0,4,6591.894983
5.0,5,6592.112272
5.0,5,6592.569548
4.0,4,6592.882258
5.0,5,6593.249593
-1.0,4,6593.536827
5.0,5,6593.874442
5.0,5,6594.346936
5.0,5,6594.505191
2.0,3,6594.704393
-2.0,3,6594.932606
5.0,5,6595.194345
5.0,5,6595.473082
5.0,5,6595.832592
4.0,4,6596.056671
5.0,5,6596.508872
5.0,5,6596.918221
5.0,5,6597.282972
-2.0,3,6597.559691
-3.0,2,6597.732445
-2.0,3,6597.996475
-3.0,2,6598.190293
-2.0,3,6598.401272
5.0,5,6598.888022
3.0,4,6599.260265
5.0,5,6599.661484
5.0,5,6599.950204
5.0,5,6600.271252
-2.0,3,6600.417532
-4.0,1,6600.569917
5.0,5,6600.797299
-3.0,2,6600.966557
-2.0,3,6601.166469
5.0,5,6601.375885
-2.0,3,6601.631274
-4.0,1,6601.784966
5.0,5,6602.149096
5.0,5,6602.458069
-3.0,2,6602.592321
5.0,5,6603.034365
5.0,5,6603.291518
5.0,5,6603.516931
-2.0,3,6603.728512
-2.0,3,6604.007855
5.0,5,6604.380473
-2.0,3,6604.64488
4.0,4,6604.869984
4.0,4,6604.982436
5.0,5,6605.441679
-2.0,3,6605.787606
-2.175214,3,6605.912209
5.0,5,6606.086546
4.0,4,6606.457116
5.0,5,6606.656147
5.0,5,6606.932086
-3.0,2,6607.168218
-2.742999,3,6607.476375
-2.0,3,6607.780472
-2.0,3,6608.073268
5.0,5,6608.428525
5.0,5,6608.702889
5.0,5,6608.989083
-2.468761,3,6609.214332
-2.0,3,6609.409136
5.0,5,6609.83216
5.0,5,6610.061474
-2.0,3,6610.275187
5.0,5,6610.537301
5.0,5,6610.825227
-2.0,3,6611.132346
-2.0,3,6611.375156
-2.0,3,6611.636056
-2.0,3,6611.818671
5.0,5,6612.211903
-1.0,4,6612.624063
5.0,5,6612.938231
-2.0,3,6613.129732
5.0,5,6613.431873
4.0,4,6613.611348
6.0,6,6614.065737
5.0,5,6614.364856
-3.0,2,6614.62683
-2.468761,3,6614.85661
2.0,3,6615.204131
-2.0,3,6615.326335
-1.0,4,6615.65116
5.0,5,6615.960648
5.0,5,6616.474049
5.0,5,6616.83008
5.0,5,6617.108685
-2.0,3,6617.394387
-2.742999,3,6617.568024
5.0,5,6617.897205
5.0,5,6618.115436
4.0,4,6618.360912
5.0,5,6618.755809
5.0,5,6619.049434
5.0,5,6619.314844
-2.0,3,6619.488678
-2.175214,3,6619.734657
5.0,5,6619.988387
5.0,5,6620.31322
5.0,5,6620.507234
-1.0,4,6620.761517
-2.0,3,6620.946288
-3.0,2,6621.097663
5.0,5,6621.387165
5.0,5,6621.595412
4.0,4,6621.762189
5.0,5,6622.042679
-2.175214,3,6622.26325
5.0,5,6622.56195
5.0,5,6622.928011
5.0,5,6623.202882
5.0,5,6623.490181
-2.0,3,6623.870167
5.0,5,6624.145207
-2.0,3,6624.364638
-3.0,2,6624.555409
5.0,5,6624.854974
5.0,5,6625.170181
5.0,5,6626.846683
5.0,5,6627.266746
5.0,5,6627.698148
5.0,5,6628.127163
5.0,5,6628.47646
5.0,5,6628.812882
5.0,5,6629.137541
4.0,4,6629.296804
5.0,5,6629.616757
5.0,5,6629.856188
5.0,5,6630.27042
-3.0,2,6630.441765
-1.0,4,6630.758343
-2.0,3,6630.907549
-2.0,3,6631.1172
5.0,5,6631.353909
-3.0,2,6631.457648
4.0,4,6631.758182
5.0,5,6632.144452
-4.0,1,6632.259826
-2.0,3,6632.472897
-2.0,3,6632.679251
-2.175214,3,6633.009783
-2.742999,3,6633.265259
-2.175214,3,6633.496011
5.0,5,6633.838763
-2.0,3,6634.107564
5.0,5,6634.56816
-1.0,4,6634.912051
-2.0,3,6635.081451
4.0,4,6635.435878
5.0,5,6635.696767
-3.0,2,6635.849065
5.0,5,6636.085799
-3.0,2,6636.232376
5.0,5,6636.690024
5.0,5,6636.990824
5.0,5,6637.266628
4.0,4,6637.482183
-3.0,2,6637.645233
5.0,5,6637.983919
5.0,5,6638.20038
-2.0,3,6638.470387
5.0,5,6638.769063
-3.0,2,6638.953137
5.0,5,6639.228123
5.0,5,6639.514961
-2.0,3,6639.747762
-1.0,4,6639.998969
5.0,5,6640.277094
5.0,5,6640.679956
-2.742999,3,6640.881883
5.0,5,6641.196914
-1.0,4,6641.341748
-2.175214,3,6641.541255
-3.0,2,6641.65298
5.0,5,6641.941749
-2.742999,3,6642.085824
-3.0,2,6642.28412
-2.0,3,6642.455144
3.0,4,6642.676922
5.0,5,6643.102478
-2.0,3,6643.366468
3.0,4,6643.586919
-3.0,2,6643.717285
5.0,5,6644.010337
5.0,5,6644.397125
5.0,5,6644.72757
4.0,4,6644.967486
-2.0,3,6645.18412
4.0,4,6645.472152
5.0,5,6645.700599
-2.742999,3,6645.899808
-2.468761,3,6646.127026
-2.468761,3,6646.356236
-3.0,2,6646.608812
5.0,5,6646.97686
5.0,5,6647.334777
5.0,5,6647.782058
-2.0,3,6647.977106
5.0,5,6648.311156
5.0,5,6648.597788
-3.0,2,6648.774226
5.0,5,6649.212121
-2.175214,3,6649.438108
5.0,5,6649.692018
5.0,5,6650.187281
5.0,5,6650.414142
-2.0,3,6650.626386
5.0,5,6650.888378
5.0,5,6651.174077
4.0,4,6651.471187
5.0,5,6651.875594
5.0,5,6652.105592
2.0,3,6652.509332
5.0,5,6652.898313
5.0,5,6653.215462
-2.0,3,6653.535915
5.0,5,6653.847456
5.0,5,6654.056977
-2.0,3,6654.268716
4.0,4,6654.687991
-2.0,3,6655.075384
-2.0,3,6655.215898
5.0,5,6655.450114
5.0,5,6655.740348
5.0,5,6655.992503
-2.175214,3,6656.217932
5.0,5,6656.51262
-2.0,3,6656.766909
5.0,5,6656.990588
-2.0,3,6657.212381
4.0,4,6657.475275
-2.175214,3,6657.712433
2.0,3,6657.920007
5.0,5,6658.246427
-2.0,3,6658.439231
5.0,5,6658.906068
-2.0,3,6659.074574
5.0,5,6659.415021
5.0,5,6659.679064
5.0,5,6659.97136
5.0,5,6660.284873
-3.0,2,6660.405631
4.0,4,6660.577558
5.0,5,6660.96064
-2.0,3,6661.154923
-2.0,3,6661.41937
5.0,5,6661.626264
5.0,5,6661.888041
5.0,5,6662.162681
5.0,5,6662.440164
5.0,5,6662.76445
5.0,5,6663.3833
5.0,5,6663.707891
5.0,5,6664.059372
-2.0,3,6664.242821
-2.0,3,6664.472487
-2.0,3,6664.700364
-3.0,2,6664.906213
2.0,3,6665.152202
-2.742999,3,6665.306501
5.0,5,6665.500028
5.0,5,6665.768666
4.0,4,6665.989592
-2.0,3,6666.284148
-2.0,3,6666.57163
-2.0,3,6666.872582
-2.0,3,6667.131358
5.0,5,6667.48867
-2.0,3,6667.672076
2.0,3,6667.838916
-2.0,3,6668.089505
5.0,5,6668.491014
-2.0,3,6668.686169
5.0,5,6669.146624
-2.0,3,6669.374751
3.0,4,6669.607612
-2.0,3,6669.900577
5.0,5,6670.134198
5.0,5,6670.452155
-2.0,3,6670.705925
5.0,5,6671.027271
-3.0,2,6671.21012
-2.0,3,6671.384126
-2.0,3,6671.578937
5.0,5,6671.961086
-3.0,2,6672.106445
-3.0,2,6672.28033
5.0,5,6672.609719
-4.0,1,6672.776138
-2.0,3,6673.038238
3.0,4,6673.369717
5.0,5,6673.767819
5.0,5,6674.131011
-2.0,3,6674.429425
-1.0,4,6674.738591
5.0,5,6675.052063
5.0,5,6675.467164
5.0,5,6675.891273
-3.0,2,6676.056832
5.0,5,6676.333227
5.0,5,6676.696513
5.0,5,6676.872134
-2.0,3,6677.051398
-2.0,3,6677.236139
5.0,5,6677.573225
-1.0,4,6677.878733
-3.0,2,6678.101774
2.0,3,6678.327819
5.0,5,6678.640002
4.0,4,6678.931966
-2.0,3,6679.215667
5.0,5,6679.450122
5.0,5,6679.775343
-3.068023,2,6679.967164
5.0,5,6680.370912
-2.742999,3,6680.539398
-2.0,3,6680.813981
4.0,4,6680.986288
5.0,5,6681.250515
5.0,5,6681.714013
5.0,5,6681.979214
5.0,5,6682.292335
3.0,4,6682.596021
3.0,4,6682.791183
-4.0,1,6682.937484
-1.429751,4,6683.235018
5.0,5,6683.515321
-2.468761,3,6683.716009
-1.702039,4,6683.99163
-5.0,1,6684.139916
-2.0,3,6684.297106
-2.0,3,6684.45173
-2.0,3,6684.672407
-2.175214,3,6684.904727
5.0,5,6685.103832
-2.0,3,6685.337082
-2.0,3,6685.539515
-2.175214,3,6685.760074
-2.0,3,6685.959123
5.0,5,6686.147299
5.0,5,6686.612778
-2.0,3,6686.881302
5.0,5,6687.166538
-2.0,3,6687.369866
5.0,5,6687.674067
-2.0,3,6687.893065
5.0,5,6688.188028
5.0,5,6688.396158
-3.0,2,6688.568807
5.0,5,6688.991233
-2.0,3,6689.164508
4.0,4,6689.401101
5.0,5,6689.828478
-2.468761,3,6690.05255
4.0,4,6690.385213
5.0,5,6690.671758
-2.175214,3,6691.029351
5.0,5,6691.328269
5.0,5,6691.646666
2.0,3,6691.894984
5.0,5,6692.287265
-3.0,2,6692.522338
-2.175214,3,6692.809597
5.0,5,6693.102349
5.0,5,6693.56757
-1.0,4,6693.911519
5.0,5,6694.482389
-3.0,2,6694.769118
-2.0,3,6694.930509
-3.0,2,6695.034964
5.0,5,6695.303789
4.0,4,6695.549432
-3.0,2,6695.676263
-2.0,3,6696.02238
-2.0,3,6696.21991
4.0,4,6697.648888
-2.0,3,6697.931471
4.0,4,6698.114145
5.0,5,6698.371134
-2.0,3,6698.542422
-2.742999,3,6698.761226
-3.0,2,6698.918996
3.0,4,6699.218483
5.0,5,6699.712042
5.0,5,6700.166242
5.0,5,6700.502922
-2.0,3,6700.746511
5.0,5,6700.986691
5.0,5,6701.416509
-3.0,2,6701.600123
-3.0,2,6701.737901
5.0,5,6701.962105
-2.175214,3,6702.249177
5.0,5,6702.440444
5.0,5,6702.791821
5.0,5,6703.142439
-2.175214,3,6703.498545
-3.0,2,6703.64922
-3.0,2,6703.87213
-5.0,1,6704.022145
4.0,4,6704.216924
-2.175214,3,6704.368927
-5.0,1,6704.492801
5.0,5,6704.725063
4.0,4,6705.06744
5.0,5,6705.356028
5.0,5,6705.717674
5.0,5,6705.974744
-2.468761,3,6706.286673
2.0,3,6706.597441
-3.0,2,6706.702897
5.0,5,6706.967993
-2.0,3,6707.118947
5.0,5,6707.410847
-2.0,3,6707.594988
4.0,4,6707.790891
5.0,5,6708.15786
5.0,5,6708.511006
5.0,5,6708.817802
4.0,4,6709.160227
-3.0,2,6709.325039
5.0,5,6709.673954
5.0,5,6709.931669
-2.0,3,6710.171977
5.0,5,6710.636377
-2.742999,3,6710.8571
4.0,4,6711.218979
5.0,5,6711.450014
5.0,5,6711.757197
-2.0,3,6711.869445
3.0,4,6712.165605
-2.0,3,6712.384009
5.0,5,6712.578374
-3.0,2,6712.770002
5.0,5,6713.011849
5.0,5,6713.301882
-2.0,3,6713.517068
5.0,5,6713.898478
5.0,5,6714.157936
5.0,5,6714.434884
5.0,5,6714.690074
4.0,4,6714.992733
5.0,5,6715.230741
-2.0,3,6715.465334
5.0,5,6715.717471
5.0,5,6716.032296
2.0,3,6716.30615
-2.0,3,6716.606184
-2.0,3,6716.874839
5.0,5,6717.299854
-2.0,3,6717.549981
5.0,5,6717.851512
-2.0,3,6718.225506
-2.468761,3,6718.515486
5.0,5,6718.898252
5.0,5,6719.461919
4.0,4,6719.645531
-2.0,3,6719.874901
-1.138061,4,6720.092625
-3.0,2,6720.29436
-2.0,3,6720.51646
5.0,5,6720.856907
5.0,5,6721.025239
-0.695039,5,6721.363118
5.0,5,6721.609123
5.0,5,6721.871058
-2.0,3,6722.062218
5.0,5,6722.371965
4.0,4,6722.691877
-3.0,2,6722.874624
-2.0,3,6722.981253
-3.0,2,6723.118061
-2.0,3,6723.398447
2.0,3,6723.739762
-2.0,3,6723.962867
5.0,5,6724.23191
-2.0,3,6724.491411
5.0,5,6724.787121
-2.0,3,6724.955249
-2.0,3,6725.18004
4.0,4,6725.455638
5.0,5,6725.760523
5.0,5,6726.10187
2.0,3,6726.297339
-2.0,3,6726.481708
5.0,5,6726.822759
-2.0,3,6727.066669
2.0,3,6727.25256
-2.468761,3,6727.513799
-2.0,3,6727.720768
-2.0,3,6727.866744
5.0,5,6728.227565
-2.468761,3,6728.552501
4.0,4,6728.778223
-2.0,3,6728.937209
-1.0,4,6729.132625
5.0,5,6729.331499
5.0,5,6729.566093
-2.742999,3,6729.838993
5.0,5,6730.090428
2.0,3,6730.343617
-2.0,3,6730.526417
5.0,5,6730.738258
5.0,5,6731.186909
5.0,5,6731.54742
5.0,5,6732.017177
-2.0,3,6732.258902
5.0,5,6732.693818
-2.0,3,6732.974991
-2.0,3,6733.245987
5.0,5,6733.607917
5.0,5,6734.148943
5.0,5,6734.406649
-1.0,4,6734.676254
-2.175214,3,6734.857215
5.0,5,6735.100689
2.0,3,6735.305294
-2.0,3,6735.567863
-3.0,2,6735.743639
-2.175214,3,6735.949241
-2.0,3,6736.173947
-2.0,3,6736.38932
-2.0,3,6736.733921
-2.0,3,6736.994471
5.0,5,6737.468629
-1.0,4,6737.805963
5.0,5,6738.101966
5.0,5,6738.475618
5.0,5,6738.799609
-2.0,3,6738.957099
5.0,5,6739.188736
-1.0,4,6739.378006
3.0,4,6739.629738
-2.0,3,6739.830444
5.0,5,6740.276294
5.0,5,6740.50573
4.0,4,6740.788924
2.0,3,6741.10502
-2.0,3,6741.410593
-2.175214,3,6741.680377
2.0,3,6741.862968
4.0,4,6742.172464
5.0,5,6742.416478
-3.0,2,6742.557633
5.0,5,6742.905398
5.0,5,6743.171388
-3.0,2,6743.351054
-2.0,3,6743.537146
-3.0,2,6743.785143
5.0,5,6744.108823
-2.0,3,6744.358232
5.0,5,6744.616857
2.0,3,6744.796312
-2.742999,3,6745.142925
5.0,5,6745.455384
4.0,4,6745.812515
2.0,3,6746.248329
-1.0,4,6746.631912
-2.175214,3,6746.873792
-2.0,3,6747.033907
-2.0,3,6747.397566
5.0,5,6747.892043
-2.0,3,6748.11517
5.0,5,6748.734401
-2.0,3,6749.134597
-2.468761,3,6749.290155
4.0,4,6749.582561
-3.0,2,6749.778096
5.0,5,6750.159016
5.0,5,6750.524856
-3.0,2,6750.764042
5.0,5,6751.300561
5.0,5,6751.800158
-2.0,3,6752.078769
-3.0,2,6752.260688
-2.175214,3,6752.459963
-1.0,4,6752.814017
5.0,5,6753.140512
5.0,5,6753.441991
-2.0,3,6753.722047
-2.742999,3,6753.974077
5.0,5,6754.492519
-3.0,2,6754.760064
2.0,3,6754.959373
2.0,3,6755.305758
5.0,5,6755.695917
5.0,5,6755.971818
5.0,5,6756.277041
-2.0,3,6756.652953
5.0,5,6757.109689
-2.0,3,6757.321435
-3.0,2,6757.612049
5.0,5,6758.210843
5.0,5,6758.690718
5.0,5,6759.075959
5.0,5,6759.336579
5.0,5,6759.606097
-2.0,3,6759.876816
-4.0,1,6760.040558
5.0,5,6760.414048
5.0,5,6760.703058
5.0,5,6761.042058
5.0,5,6761.493901
-2.175214,3,6761.759847
5.0,5,6762.156798
-3.0,2,6762.443744
5.0,5,6762.884957
-2.0,3,6763.330787
-2.0,3,6763.511367
-2.0,3,6763.739794
-2.175214,3,6764.008374
5.0,5,6764.146211
5.0,5,6764.475272
-2.742999,3,6764.636575
5.0,5,6764.982195
4.0,4,6765.209246
5.0,5,6765.486681
-3.0,2,6765.715129
-2.0,3,6765.907905
5.0,5,6766.178691
4.0,4,6766.451602
-3.0,2,6766.580623
5.0,5,6767.083667
-2.0,3,6767.286414
-2.0,3,6767.578988
-1.0,4,6767.757311
-2.0,3,6767.96844
-3.392624,2,6768.152457
-2.468761,3,6768.497366
5.0,5,6768.813854
5.0,5,6769.119019
5.0,5,6769.471103
5.0,5,6769.767421
-2.175214,3,6770.016376
5.0,5,6770.38094
5.0,5,6772.186711
-1.429751,4,6772.429435
-2.468761,3,6772.612798
5.0,5,6772.829021
-2.0,3,6772.990613
-2.0,3,6773.116934
5.0,5,6773.562581
-1.0,4,6773.808168
-2.0,3,6773.989342
5.0,5,6774.248402
4.0,4,6774.494775
5.0,5,6774.733997
2.0,3,6774.942199
-2.0,3,6775.076097
-2.0,3,6775.287541
5.0,5,6775.600796
5.0,5,6775.802209
-2.0,3,6776.030071
-3.0,2,6776.215543
5.0,5,6776.566214
-1.429751,4,6776.900826
-3.0,2,6777.115858
5.0,5,6777.512577
5.0,5,6777.706285
2.0,3,6777.88094
5.0,5,6778.172867
-3.0,2,6778.310812
-2.0,3,6778.484412
-2.0,3,6778.813801
-4.0,1,6778.933555
5.0,5,6779.284594
3.0,4,6779.492763
5.0,5,6779.876639
5.0,5,6780.191283
5.0,5,6780.517602
-2.468761,3,6780.653624
5.0,5,6781.004041
-2.175214,3,6781.282767
4.0,4,6781.469118
3.0,4,6781.776549
5.0,5,6781.980772
-2.0,3,6782.180895
5.0,5,6782.434633
5.0,5,6782.708376
4.0,4,6782.995689
5.0,5,6783.268792
-2.0,3,6783.500283
-3.0,2,6783.60172
5.0,5,6784.012911
5.0,5,6784.445271
5.0,5,6784.802652
2.0,3,6785.075944
5.0,5,6785.378655
5.0,5,6785.674963
-3.0,2,6785.826849
-2.0,3,6786.063973
-5.0,1,6786.160124
4.0,4,6786.432874
5.0,5,6786.725025
-3.0,2,6786.981574
-2.0,3,6787.142525
5.0,5,6787.420777
-2.0,3,6787.646146
-3.0,2,6787.824367
5.0,5,6788.248445
5.0,5,6788.53433
5.0,5,6788.878662
-2.0,3,6789.023649
5.0,5,6789.388429
5.0,5,6789.539556
5.0,5,6789.80217
5.0,5,6790.191862
-3.0,2,6790.342425
-3.0,2,6790.546171
-4.0041,1,6790.670045
5.0,5,6790.940436
5.0,5,6791.259291
-2.0,3,6791.470862
5.0,5,6791.819319
5.0,5,6792.045889
5.0,5,6792.50861
-5.0,1,6792.69592
4.0,4,6793.007021
-2.0,3,6793.297022
5.0,5,6793.653625
5.0,5,6794.027467
5.0,5,6794.367594
5.0,5,6794.673495
5.0,5,6794.951535
5.0,5,6795.250814
-2.0,3,6795.502321
5.0,5,6795.758519
5.0,5,6795.965998
5.0,5,6796.201119
5.0,5,6796.470976
5.0,5,6796.800074
5.0,5,6797.069495
3.0,4,6797.329661
-2.0,3,6797.54864
-2.0,3,6797.785838
-2.0,3,6798.024801
-2.0,3,6798.242804
5.0,5,6798.53753
-3.0,2,6798.697206
-1.138061,4,6798.971953
-2.0,3,6799.16592
5.0,5,6799.348938
5.0,5,6799.568123
4.0,4,6799.830955
-2.0,3,6800.084183
4.0,4,6800.291118
-1.0,4,6800.589649
3.0,4,6800.859989
-3.0,2,6801.072693
-2.0,3,6801.309973
-1.0,4,6801.623722
5.0,5,6801.865
-3.0,2,6802.148715
4.0,4,6802.432751
5.0,5,6802.794572
5.0,5,6803.089351
-2.0,3,6803.300373
-2.175214,3,6803.498948
-2.0,3,6803.782002
-1.0,4,6804.097372
2.0,3,6804.273688
-3.0,2,6804.434922
5.0,5,6804.876529
5.0,5,6805.488666
5.0,5,6805.784863
-1.0,4,6806.116388
-3.0,2,6806.283586
5.0,5,6806.705072
4.0,4,6807.083706
5.0,5,6807.414032
5.0,5,6807.678897
5.0,5,6808.042129
-2.0,3,6808.416485
2.0,3,6808.628946
-2.0,3,6808.811289
5.0,5,6809.144016
3.0,4,6809.400244
4.0,4,6809.664312
5.0,5,6809.95479
5.0,5,6810.450991
5.0,5,6810.772321
-2.468761,3,6811.074365
-2.0,3,6811.238148
-2.468761,3,6811.479291
-1.138061,4,6811.825317
-2.0,3,6812.09663
5.0,5,6812.26721
-3.0,2,6812.413886
-1.702039,4,6812.640195
-3.0,2,6812.796597
5.0,5,6813.050157
5.0,5,6813.529277
-2.0,3,6813.823714
-2.0,3,6814.01047
5.0,5,6814.326937
2.0,3,6814.513479
2.0,3,6814.697439
-2.0,3,6814.949745
-2.0,3,6815.156359
5.0,5,6815.550447
5.0,5,6815.968329
4.0,4,6816.264822
5.0,5,6816.564819
5.0,5,6816.815281
-2.0,3,6816.976685
2.0,3,6817.098619
5.0,5,6817.294178
-2.742999,3,6817.417391
5.0,5,6817.716496
5.0,5,6818.00986
-2.0,3,6818.223958
5.0,5,6818.631966
5.0,5,6818.991914
-2.0,3,6819.279635
-2.742999,3,6819.506756
3.0,4,6819.725791
-2.0,3,6819.995643
-2.175214,3,6820.271602
5.0,5,6820.738906
5.0,5,6820.957808
-3.0,2,6821.179925
5.0,5,6821.484442
5.0,5,6821.767982
-2.0,3,6821.945044
-2.0,3,6822.216134
4.0,4,6822.401926
5.0,5,6822.726558
-3.982694,2,6822.938792
-5.0,1,6823.083983
-2.0,3,6823.261129
-2.0,3,6823.460552
5.0,5,6823.756768
-2.468761,3,6823.992466
-2.0,3,6824.189162
5.0,5,6824.455759
2.0,3,6824.643996
4.0,4,6824.861362
5.0,5,6825.294655
-2.0,3,6825.502251
4.0,4,6825.86656
5.0,5,6826.091924
-2.0,3,6826.362216
2.0,3,6826.53098
-2.468761,3,6826.741915
-2.0,3,6826.962403
-2.0,3,6827.110376
-2.0,3,6827.427489
4.0,4,6827.678193
-4.451106,1,6827.77879
5.0,5,6828.01123
5.0,5,6828.258465
5.0,5,6828.524314
5.0,5,6828.950415
-2.0,3,6829.142698
5.0,5,6829.407295
3.0,4,6829.718978
-2.0,3,6829.957587
4.0,4,6830.397748
5.0,5,6830.694776
5.0,5,6830.899597
-2.0,3,6831.148156
-2.0,3,6831.392356
5.0,5,6831.927133
-4.0,1,6832.010236
5.0,5,6832.359133
5.0,5,6832.577838
5.0,5,6832.852134
5.0,5,6833.043898
-1.0,4,6833.405908
5.0,5,6833.786872
5.0,5,6834.038707
4.0,4,6834.31522
-2.175214,3,6834.618262
3.0,4,6834.835059
-3.0,2,6835.035277
3.0,4,6835.290814
5.0,5,6835.558724
-2.175214,3,6835.753631
2.0,3,6836.027377
5.0,5,6836.395047
-2.0,3,6836.738775
5.0,5,6836.953614
4.0,4,6837.322387
5.0,5,6837.662813
5.0,5,6837.974297
2.0,3,6838.17153
5.0,5,6838.514001
5.0,5,6838.736831
3.0,4,6839.18625
5.0,5,6839.53196
5.0,5,6839.872685
-1.429751,4,6841.68206
-1.0,4,6841.929718
5.0,5,6842.336551
-2.175214,3,6842.594618
5.0,5,6842.75727
-3.982694,2,6842.998996
2.0,3,6843.192616
5.0,5,6843.542184
5.0,5,6843.758986
4.0,4,6843.976605
-2.0,3,6844.112192
-2.468761,3,6844.290827
5.0,5,6844.504127
4.0,4,6844.783817
5.0,5,6845.141624
5.0,5,6845.561
-2.0,3,6845.931062
5.0,5,6846.336004
4.0,4,6846.672575
-2.742999,3,6846.88847
-2.742999,3,6847.109716
5.0,5,6847.545357
-2.0,3,6847.694257
-2.175214,3,6847.94478
5.0,5,6848.254492
4.0,4,6848.520878
2.0,3,6848.676977
-3.0,2,6848.795706
-2.0,3,6849.004184
2.0,3,6849.294781
-1.0,4,6849.50917
5.0,5,6849.891171
-3.0,2,6850.03652
-2.0,3,6850.244107
5.0,5,6850.623782
-2.0,3,6850.867663
5.0,5,6851.183562
-3.0,2,6851.474858
5.0,5,6851.751097
-2.0,3,6851.962343
-2.0,3,6852.272745
5.0,5,6852.62675
5.0,5,6853.063399
5.0,5,6853.263644
5.0,5,6853.515133
4.0,4,6853.898829
-3.0,2,6854.010323
-3.0,2,6854.193527
5.0,5,6854.522083
5.0,5,6854.871229
4.0,4,6855.100765
4.0,4,6855.327254
-2.0,3,6855.584964
5.0,5,6855.913625
5.0,5,6856.367387
5.0,5,6856.649369
5.0,5,6856.978427
2.0,3,6857.248222
5.0,5,6857.570465
-3.0,2,6857.707584
-2.0,3,6857.871277
-2.0,3,6858.084616
5.0,5,6858.542329
-1.0,4,6858.799661
5.0,5,6859.135521
2.0,3,6859.46437
5.0,5,6859.776697
5.0,5,6860.038611
5.0,5,6860.206645
-2.0,3,6860.488234
-5.0,1,6860.635815
-2.0,3,6860.929726
5.0,5,6861.218171
5.0,5,6861.551743
5.0,5,6861.877926
-1.0,4,6862.202118
5.0,5,6862.519243
-2.0,3,6862.722598
2.0,3,6862.919091
5.0,5,6863.336507
5.0,5,6863.617045
-3.0,2,6863.780974
5.0,5,6864.127042
4.0,4,6864.327862
-2.0,3,6864.618366
5.0,5,6865.00637
5.0,5,6865.402111
-3.0,2,6865.577701
5.0,5,6865.936952
5.0,5,6866.341386
5.0,5,6866.649082
5.0,5,6867.036608
5.0,5,6867.430089
5.0,5,6867.650422
-2.0,3,6867.821498
5.0,5,6868.062725
5.0,5,6868.307409
-2.0,3,6868.599864
5.0,5,6868.956125
-2.0,3,6869.197718
5.0,5,6869.449447
5.0,5,6869.767797
-1.0,4,6870.012604
4.0,4,6870.231785
5.0,5,6870.572216
5.0,5,6870.932569
-2.0,3,6871.150033
-4.0041,1,6871.296944
-2.0,3,6871.453425
5.0,5,6871.769944
5.0,5,6872.078573
5.0,5,6872.389531
5.0,5,6872.594015
5.0,5,6872.879327
-3.0,2,6873.075836
5.0,5,6873.591906
-3.0,2,6873.85339
5.0,5,6874.230633
5.0,5,6874.567159
2.0,3,6874.866947
4.0,4,6875.090222
-3.0,2,6875.362133
-2.0,3,6875.681956
-2.0,3,6875.892386
4.0,4,6876.080412
-3.0,2,6876.198981
4.0,4,6876.500723
-2.0,3,6876.880467
5.0,5,6877.178614
-3.0,2,6877.415007
-2.0,3,6877.614057
-3.0,2,6877.720181
5.0,5,6877.989344
5.0,5,6878.454074
5.0,5,6878.743504
4.0,4,6878.937059
5.0,5,6879.169319
5.0,5,6879.681647
-2.175214,3,6879.96065
-2.0,3,6880.103315
-2.0,3,6880.33733
5.0,5,6880.720622
-2.0,3,6880.902191
5.0,5,6881.319532
-3.0,2,6881.486253
5.0,5,6881.834433
-2.0,3,6882.084264
-2.0,3,6882.250318
-2.0,3,6882.448599
5.0,5,6882.711967
5.0,5,6883.170913
-2.742999,3,6883.442546
-3.0,2,6883.639643
-3.0,2,6883.856048
-3.0,2,6883.96742
-2.0,3,6884.166336
-2.0,3,6884.319201
-2.175214,3,6884.663713
5.0,5,6884.984012
-2.175214,3,6885.223774
-2.0,3,6885.492056
5.0,5,6886.071532
5.0,5,6886.40578
-2.0,3,6886.630402
5.0,5,6886.963401
5.0,5,6887.389009
5.0,5,6887.784207
5.0,5,6887.955771
-2.0,3,6888.182045
5.0,5,6888.580864
-2.175214,3,6888.784305
-2.0,3,6889.106737
-3.0,2,6889.315237
2.0,3,6889.637139
4.0,4,6889.953626
5.0,5,6890.425121
4.0,4,6890.759372
5.0,5,6891.227142
-2.0,3,6891.440199
-2.742999,3,6891.638551
-1.0,4,6891.918277
